"Plot Title: QuestU_Remote_Weather_Station pre c-ston"
"#","Date Time, GMT-07:00","Rain, mm (LGR S/N: 10666706, SEN S/N: 10573345, LBL: Rain)","Temp, °C (LGR S/N: 10666706, SEN S/N: 10658214, LBL: Temp)","RH, % (LGR S/N: 10666706, SEN S/N: 10658214, LBL: RH)","Wind Direction, ø (LGR S/N: 10666706, SEN S/N: 10663457, LBL: Wind Direct.)","Wind Speed, m/s (LGR S/N: 10666706, SEN S/N: 10663496, LBL: Wind Speed)","Gust Speed, m/s (LGR S/N: 10666706, SEN S/N: 10663496, LBL: Gusts)"
1919,10/13/15 08:34:59  AM,0.00,7.368,100.000,182.5,0.00,0.25
1920,10/13/15 08:49:59  AM,0.00,7.544,100.000,179.7,0.00,1.51
1921,10/13/15 09:04:59  AM,0.00,9.139,100.000,171.3,0.00,1.01
1922,10/13/15 09:19:59  AM,0.00,10.369,97.100,182.5,0.00,2.01
1923,10/13/15 09:34:59  AM,0.00,9.805,96.500,185.3,0.00,0.25
1924,10/13/15 09:49:59  AM,0.00,12.389,94.400,190.9,0.00,0.00
1925,10/13/15 10:04:59  AM,0.00,11.443,94.100,221.8,0.00,1.01
1926,10/13/15 10:19:59  AM,0.00,12.751,92.100,230.2,0.00,0.50
1927,10/13/15 10:34:59  AM,0.00,12.678,91.700,217.6,0.00,1.76
1928,10/13/15 10:49:59  AM,0.00,13.401,88.200,80.0,0.00,1.26
1929,10/13/15 11:04:59  AM,0.00,13.642,84.800,8.4,0.00,1.76
1930,10/13/15 11:19:59  AM,0.00,13.618,83.200,321.5,0.25,1.51
1931,10/13/15 11:34:59  AM,0.00,13.882,82.100,313.1,0.50,1.76
1932,10/13/15 11:49:59  AM,0.00,14.242,81.500,331.3,0.76,2.27
1933,10/13/15 12:04:59  PM,0.00,14.074,83.100,345.4,0.50,2.27
1934,10/13/15 12:19:59  PM,0.00,14.481,80.200,332.7,0.25,2.01
1935,10/13/15 12:34:59  PM,0.00,14.792,78.200,335.5,0.50,2.01
1936,10/13/15 12:49:59  PM,0.00,14.745,77.100,320.1,0.76,2.27
1937,10/13/15 01:04:59  PM,0.00,15.247,74.300,336.9,1.01,2.77
1938,10/13/15 01:19:59  PM,0.00,15.676,69.100,336.9,0.50,2.52
1939,10/13/15 01:34:59  PM,0.00,15.748,69.900,19.7,0.50,2.01
1940,10/13/15 01:49:59  PM,0.00,16.082,70.400,336.9,0.76,2.01
1941,10/13/15 02:04:59  PM,0.00,16.201,68.900,334.1,0.25,2.77
1942,10/13/15 02:19:59  PM,0.00,15.796,69.700,355.2,0.76,2.27
1943,10/13/15 02:34:59  PM,0.00,15.986,68.000,342.6,0.50,2.77
1944,10/13/15 02:49:59  PM,0.00,15.724,68.500,352.4,0.50,3.02
1945,10/13/15 03:04:59  PM,0.00,15.676,68.100,4.2,0.50,2.77
1946,10/13/15 03:19:59  PM,0.00,15.557,69.500,28.1,0.25,2.77
1947,10/13/15 03:34:59  PM,0.00,15.438,70.200,342.6,0.50,2.77
1948,10/13/15 03:49:59  PM,0.00,15.819,70.400,47.7,0.00,1.51
1949,10/13/15 04:04:59  PM,0.00,15.676,71.100,33.7,0.25,1.51
1950,10/13/15 04:19:59  PM,0.00,15.581,70.900,8.4,0.00,1.76
1951,10/13/15 04:34:59  PM,0.00,15.843,71.400,21.1,0.25,3.02
1952,10/13/15 04:49:59  PM,0.00,15.318,72.700,296.2,0.25,2.27
1953,10/13/15 05:04:59  PM,0.00,15.533,73.100,279.4,0.00,1.01
1954,10/13/15 05:19:59  PM,0.00,14.314,76.900,11.2,0.25,1.76
1955,10/13/15 05:34:59  PM,0.00,12.871,81.900,21.1,0.00,2.01
1956,10/13/15 05:49:59  PM,0.00,11.929,86.300,39.3,0.00,1.01
1957,10/13/15 06:04:59  PM,0.00,10.883,91.000,51.9,0.00,0.50
1958,10/13/15 06:19:59  PM,0.00,10.222,93.800,78.6,0.00,0.50
1959,10/13/15 06:34:59  PM,0.00,10.051,94.400,110.9,0.00,0.25
1960,10/13/15 06:49:59  PM,0.00,9.854,94.300,112.3,0.00,0.25
1961,10/13/15 07:04:59  PM,0.00,9.657,95.800,112.3,0.00,0.25
1962,10/13/15 07:19:59  PM,0.00,9.780,95.500,112.3,0.00,0.25
1963,10/13/15 07:34:59  PM,0.00,9.632,95.400,112.3,0.00,0.25
1964,10/13/15 07:49:59  PM,0.00,9.139,96.300,113.7,0.00,0.25
1965,10/13/15 08:04:59  PM,0.00,8.742,95.700,124.9,0.00,0.25
1966,10/13/15 08:19:59  PM,0.00,9.114,96.100,178.3,0.00,1.01
1967,10/13/15 08:34:59  PM,0.00,8.693,96.300,210.6,0.00,0.00
1968,10/13/15 08:49:59  PM,0.00,8.792,97.200,202.2,0.00,0.25
1969,10/13/15 09:04:59  PM,0.00,8.965,96.800,161.5,0.00,1.51
1970,10/13/15 09:19:59  PM,0.00,9.064,96.500,151.6,0.00,1.01
1971,10/13/15 09:34:59  PM,0.00,8.916,96.400,154.4,0.00,0.76
1972,10/13/15 09:49:59  PM,0.00,8.494,96.900,153.0,0.00,0.25
1973,10/13/15 10:04:59  PM,0.00,8.394,97.900,155.8,0.00,0.76
1974,10/13/15 10:19:59  PM,0.00,7.795,97.500,174.1,0.00,0.25
1975,10/13/15 10:34:59  PM,0.00,7.519,97.900,174.1,0.00,0.00
1976,10/13/15 10:49:59  PM,0.00,7.519,98.300,174.1,0.00,0.00
1977,10/13/15 11:04:59  PM,0.00,7.393,98.400,174.1,0.00,0.00
1978,10/13/15 11:19:59  PM,0.00,7.670,99.100,146.0,0.00,1.01
1979,10/13/15 11:34:59  PM,0.00,7.695,98.900,171.3,0.00,1.01
1980,10/13/15 11:49:59  PM,0.00,8.444,98.200,181.1,0.00,0.76
1981,10/14/15 12:04:59  AM,0.00,8.717,97.000,175.5,0.00,1.01
1982,10/14/15 12:19:59  AM,0.00,8.519,97.300,119.3,0.00,0.50
1983,10/14/15 12:34:59  AM,0.00,8.394,97.700,129.2,0.00,0.25
1984,10/14/15 12:49:59  AM,0.00,8.618,97.500,148.8,0.00,1.51
1985,10/14/15 01:04:59  AM,0.00,9.410,94.200,143.2,0.00,1.01
1986,10/14/15 01:19:59  AM,0.00,8.866,95.800,120.7,0.00,0.00
1987,10/14/15 01:34:59  AM,0.00,8.593,97.100,120.7,0.00,0.00
1988,10/14/15 01:49:59  AM,0.00,8.419,97.700,120.7,0.00,0.00
1989,10/14/15 02:04:59  AM,0.00,8.494,97.800,120.7,0.00,0.00
1990,10/14/15 02:19:59  AM,0.00,8.519,98.300,119.3,0.00,0.25
1991,10/14/15 02:34:59  AM,0.00,8.369,98.400,120.7,0.00,0.00
1992,10/14/15 02:49:59  AM,0.00,8.394,98.400,119.3,0.00,0.00
1993,10/14/15 03:04:59  AM,0.00,8.369,98.600,119.3,0.00,0.00
1994,10/14/15 03:19:59  AM,0.00,8.295,98.600,119.3,0.00,0.00
1995,10/14/15 03:34:59  AM,0.00,7.895,99.000,119.3,0.00,0.00
1996,10/14/15 03:49:59  AM,0.00,7.293,99.500,119.3,0.00,0.25
1997,10/14/15 04:04:59  AM,0.00,7.645,100.000,119.3,0.00,0.25
1998,10/14/15 04:19:59  AM,0.00,7.217,100.000,148.8,0.00,0.76
1999,10/14/15 04:34:59  AM,0.00,6.889,100.000,182.5,0.00,0.00
2000,10/14/15 04:49:59  AM,0.00,6.763,100.000,182.5,0.00,0.00
2001,10/14/15 05:04:59  AM,0.00,6.433,100.000,182.5,0.00,0.00
2002,10/14/15 05:19:59  AM,0.00,5.872,100.000,182.5,0.00,0.00
2003,10/14/15 05:34:59  AM,0.00,5.693,100.000,182.5,0.00,0.00
2004,10/14/15 05:49:59  AM,0.00,5.796,100.000,182.5,0.00,0.00
2005,10/14/15 06:04:59  AM,0.00,5.179,100.000,182.5,0.00,0.00
2006,10/14/15 06:19:59  AM,0.00,5.616,100.000,182.5,0.00,0.25
2007,10/14/15 06:34:59  AM,0.00,5.205,100.000,182.5,0.00,0.25
2008,10/14/15 06:49:59  AM,0.00,5.385,100.000,182.5,0.00,0.50
2009,10/14/15 07:04:59  AM,0.00,5.796,100.000,178.3,0.00,0.25
2010,10/14/15 07:19:59  AM,0.00,4.766,100.000,172.7,0.00,0.25
2011,10/14/15 07:34:59  AM,0.00,5.642,100.000,182.5,0.00,1.26
2012,10/14/15 07:49:59  AM,0.00,5.770,100.000,127.8,0.00,1.26
2013,10/14/15 08:04:59  AM,0.00,5.050,100.000,4.2,0.00,0.25
2014,10/14/15 08:19:59  AM,0.00,4.818,100.000,1.4,0.00,0.76
2015,10/14/15 08:34:59  AM,0.00,5.411,100.000,66.0,0.00,1.01
2016,10/14/15 08:49:59  AM,0.00,5.565,100.000,207.8,0.00,0.25
2017,10/14/15 09:04:59  AM,0.00,7.268,98.800,198.0,0.00,0.76
2018,10/14/15 09:19:59  AM,0.00,8.220,97.100,124.9,0.00,0.50
2019,10/14/15 09:34:59  AM,0.00,9.706,91.600,181.1,0.00,0.76
2020,10/14/15 09:49:59  AM,0.00,9.756,91.400,300.4,0.00,2.27
2021,10/14/15 10:04:59  AM,0.00,10.858,89.300,279.4,0.00,0.76
2022,10/14/15 10:19:59  AM,0.00,10.516,90.000,328.5,0.25,1.51
2023,10/14/15 10:34:59  AM,0.00,10.712,87.000,320.1,0.25,1.76
2024,10/14/15 10:49:59  AM,0.00,11.248,86.300,266.7,0.25,1.76
2025,10/14/15 11:04:59  AM,0.00,12.461,81.700,293.4,0.00,1.51
2026,10/14/15 11:19:59  AM,0.00,12.775,79.100,355.2,0.25,1.76
2027,10/14/15 11:34:59  AM,0.00,13.185,78.100,322.9,0.25,1.76
2028,10/14/15 11:49:59  AM,0.00,13.570,75.600,355.2,0.25,1.76
2029,10/14/15 12:04:59  PM,0.00,13.714,74.000,349.6,0.25,1.76
2030,10/14/15 12:19:59  PM,0.00,14.218,71.000,341.2,0.25,1.51
2031,10/14/15 12:34:59  PM,0.00,14.912,69.700,349.6,0.25,2.27
2032,10/14/15 12:49:59  PM,0.00,14.936,65.200,349.6,0.50,2.27
2033,10/14/15 01:04:59  PM,0.00,15.676,63.300,314.5,0.76,2.01
2034,10/14/15 01:19:59  PM,0.00,15.724,62.800,325.7,0.76,2.01
2035,10/14/15 01:34:59  PM,0.00,16.225,62.600,327.1,0.25,2.27
2036,10/14/15 01:49:59  PM,0.00,16.892,60.500,352.4,0.50,2.52
2037,10/14/15 02:04:59  PM,0.00,17.272,59.600,341.2,0.25,2.27
2038,10/14/15 02:19:59  PM,0.00,17.867,57.600,35.1,0.00,3.02
2039,10/14/15 02:34:59  PM,0.00,17.701,57.400,345.4,0.50,2.27
2040,10/14/15 02:49:59  PM,0.00,17.867,55.800,355.2,0.25,1.51
2041,10/14/15 03:04:59  PM,0.00,17.843,55.400,336.9,0.50,1.76
2042,10/14/15 03:19:59  PM,0.00,18.271,54.400,339.7,0.25,1.76
2043,10/14/15 03:34:59  PM,0.00,18.604,54.000,338.3,0.25,1.76
2044,10/14/15 03:49:59  PM,0.00,18.390,53.400,353.8,0.00,0.76
2045,10/14/15 04:04:59  PM,0.00,18.414,53.400,332.7,0.25,2.27
2046,10/14/15 04:19:59  PM,0.00,18.081,54.400,348.2,0.00,1.51
2047,10/14/15 04:34:59  PM,0.00,16.677,63.400,346.8,0.00,0.76
2048,10/14/15 04:49:59  PM,0.00,16.320,67.300,345.4,0.00,0.50
2049,10/14/15 05:04:59  PM,0.00,16.892,59.700,345.4,0.00,0.00
2050,10/14/15 05:19:59  PM,0.00,15.796,73.900,345.4,0.00,0.00
2051,10/14/15 05:34:59  PM,0.00,14.218,80.400,345.4,0.00,0.00
2052,10/14/15 05:49:59  PM,0.00,12.485,85.200,345.4,0.00,0.25
2053,10/14/15 06:04:59  PM,0.00,12.147,86.100,345.4,0.00,0.50
2054,10/14/15 06:19:59  PM,0.00,11.929,85.900,321.5,0.00,0.76
2055,10/14/15 06:34:59  PM,0.00,11.856,84.400,133.4,0.00,0.76
2056,10/14/15 06:49:59  PM,0.00,11.200,86.800,141.8,0.00,1.26
2057,10/14/15 07:04:59  PM,0.00,11.248,85.600,139.0,0.00,1.26
2058,10/14/15 07:19:59  PM,0.00,10.858,87.800,155.8,0.00,1.51
2059,10/14/15 07:34:59  PM,0.00,11.005,86.500,129.2,0.25,2.27
2060,10/14/15 07:49:59  PM,0.00,11.029,86.100,127.8,0.25,2.01
2061,10/14/15 08:04:59  PM,0.00,10.687,85.900,172.7,0.00,1.26
2062,10/14/15 08:19:59  PM,0.00,10.247,87.700,182.5,0.00,2.01
2063,10/14/15 08:34:59  PM,0.00,10.271,86.200,123.5,0.00,1.51
2064,10/14/15 08:49:59  PM,0.00,10.345,85.000,139.0,0.00,2.27
2065,10/14/15 09:04:59  PM,0.00,9.756,86.800,134.8,0.00,1.01
2066,10/14/15 09:19:59  PM,0.00,9.928,86.600,129.2,0.00,2.27
2067,10/14/15 09:34:59  PM,0.00,10.345,84.000,164.3,0.25,2.01
2068,10/14/15 09:49:59  PM,0.00,9.829,85.700,160.0,0.00,1.26
2069,10/14/15 10:04:59  PM,0.00,9.706,86.700,99.7,0.00,1.01
2070,10/14/15 10:19:59  PM,0.00,9.657,86.700,148.8,0.00,2.01
2071,10/14/15 10:34:59  PM,0.00,10.271,83.000,95.5,0.00,1.26
2072,10/14/15 10:49:59  PM,0.00,10.271,82.300,198.0,0.00,1.51
2073,10/14/15 11:04:59  PM,0.00,9.410,86.100,205.0,0.00,0.50
2074,10/14/15 11:19:59  PM,0.00,9.361,86.100,147.4,0.00,1.76
2075,10/14/15 11:34:59  PM,0.00,9.583,84.800,146.0,0.00,1.51
2076,10/14/15 11:49:59  PM,0.00,9.188,86.700,207.8,0.00,1.26
2077,10/15/15 12:04:59  AM,0.00,8.593,89.200,157.2,0.00,1.51
2078,10/15/15 12:19:59  AM,0.00,9.435,86.100,176.9,0.00,1.26
2079,10/15/15 12:34:59  AM,0.00,8.494,88.600,151.6,0.00,1.26
2080,10/15/15 12:49:59  AM,0.00,8.419,89.900,172.7,0.00,1.01
2081,10/15/15 01:04:59  AM,0.00,8.965,87.400,182.5,0.00,1.76
2082,10/15/15 01:19:59  AM,0.00,9.361,83.400,154.4,0.25,3.53
2083,10/15/15 01:34:59  AM,0.00,8.965,84.900,148.8,0.00,1.51
2084,10/15/15 01:49:59  AM,0.00,8.965,84.900,175.5,0.25,1.76
2085,10/15/15 02:04:59  AM,0.00,9.089,84.200,146.0,0.25,3.02
2086,10/15/15 02:19:59  AM,0.00,9.706,79.800,162.9,0.25,2.77
2087,10/15/15 02:34:59  AM,0.00,8.394,86.200,95.5,0.00,2.27
2088,10/15/15 02:49:59  AM,0.00,8.841,84.100,185.3,0.50,3.53
2089,10/15/15 03:04:59  AM,0.00,9.410,79.700,129.2,0.00,1.26
2090,10/15/15 03:19:59  AM,0.00,8.841,83.000,143.2,0.25,2.77
2091,10/15/15 03:34:59  AM,0.00,9.163,80.500,188.1,0.25,1.51
2092,10/15/15 03:49:59  AM,0.00,9.213,78.300,137.6,0.00,1.76
2093,10/15/15 04:04:59  AM,0.00,8.817,81.200,154.4,0.00,1.76
2094,10/15/15 04:19:59  AM,0.00,9.460,77.800,102.5,0.25,2.27
2095,10/15/15 04:34:59  AM,0.00,8.717,80.100,157.2,0.00,1.26
2096,10/15/15 04:49:59  AM,0.00,8.717,79.300,133.4,0.00,1.51
2097,10/15/15 05:04:59  AM,0.00,8.618,80.500,139.0,0.00,1.76
2098,10/15/15 05:19:59  AM,0.00,8.469,80.800,176.9,0.00,2.01
2099,10/15/15 05:34:59  AM,0.00,8.593,80.200,171.3,0.00,2.01
2100,10/15/15 05:49:59  AM,0.00,8.841,78.000,158.6,0.50,2.27
2101,10/15/15 06:04:59  AM,0.00,8.245,80.700,132.0,0.25,2.01
2102,10/15/15 06:19:59  AM,0.00,8.817,77.500,182.5,0.00,1.51
2103,10/15/15 06:34:59  AM,0.00,8.419,79.200,164.3,0.00,1.51
2104,10/15/15 06:49:59  AM,0.00,7.945,81.200,252.7,0.00,0.76
2105,10/15/15 07:04:59  AM,0.00,8.742,77.800,214.8,0.50,2.52
2106,10/15/15 07:19:59  AM,0.00,9.015,76.000,155.8,0.25,3.02
2107,10/15/15 07:34:59  AM,0.00,8.295,79.800,214.8,0.00,1.01
2108,10/15/15 07:49:59  AM,0.00,8.618,78.200,178.3,0.25,2.01
2109,10/15/15 08:04:59  AM,0.00,8.866,77.000,132.0,0.25,3.02
2110,10/15/15 08:19:59  AM,0.00,9.756,72.400,122.1,0.50,2.52
2111,10/15/15 08:34:59  AM,0.00,9.238,76.200,192.3,0.00,1.01
2112,10/15/15 08:49:59  AM,0.00,9.386,76.400,233.1,0.76,3.78
2113,10/15/15 09:04:59  AM,0.00,11.151,72.100,119.3,0.00,2.01
2114,10/15/15 09:19:59  AM,0.00,11.346,71.600,161.5,0.50,2.52
2115,10/15/15 09:34:59  AM,0.00,11.005,74.900,167.1,0.76,3.78
2116,10/15/15 09:49:59  AM,0.00,11.565,72.800,212.0,0.00,1.76
2117,10/15/15 10:04:59  AM,0.00,12.727,70.300,217.6,0.25,2.52
2118,10/15/15 10:19:59  AM,0.00,14.553,63.900,224.6,0.00,2.01
2119,10/15/15 10:34:59  AM,0.00,14.361,63.500,193.7,0.00,1.51
2120,10/15/15 10:49:59  AM,0.00,14.290,69.100,273.8,0.00,3.02
2121,10/15/15 11:04:59  AM,0.00,15.390,60.700,352.4,0.25,3.02
2122,10/15/15 11:19:59  AM,0.00,15.485,56.700,320.1,0.00,1.51
2123,10/15/15 11:34:59  AM,0.00,16.320,57.900,286.4,0.00,1.26
2124,10/15/15 11:49:59  AM,0.00,16.654,56.400,328.5,0.50,2.01
2125,10/15/15 12:04:59  PM,0.00,16.654,54.700,56.2,0.00,0.25
2126,10/15/15 12:19:59  PM,0.00,17.177,53.400,26.7,0.00,1.26
2127,10/15/15 12:34:59  PM,0.00,17.915,52.400,317.3,0.00,1.01
2128,10/15/15 12:49:59  PM,0.00,17.463,54.300,327.1,0.00,1.51
2129,10/15/15 01:04:59  PM,0.00,18.485,51.100,331.3,0.00,1.01
2130,10/15/15 01:19:59  PM,0.00,18.200,49.600,16.8,0.25,1.76
2131,10/15/15 01:34:59  PM,0.00,19.175,46.700,327.1,0.00,1.26
2132,10/15/15 01:49:59  PM,0.00,19.484,45.700,341.2,0.25,1.51
2133,10/15/15 02:04:59  PM,0.00,19.555,44.900,332.7,0.00,1.26
2134,10/15/15 02:19:59  PM,0.00,19.960,45.600,331.3,0.25,1.76
2135,10/15/15 02:34:59  PM,0.00,20.079,44.400,334.1,0.50,2.52
2136,10/15/15 02:49:59  PM,0.00,20.317,42.100,338.3,0.00,0.76
2137,10/15/15 03:04:59  PM,0.00,20.913,42.600,339.7,0.00,1.01
2138,10/15/15 03:19:59  PM,0.00,20.341,42.600,329.9,0.25,1.51
2139,10/15/15 03:34:59  PM,0.00,20.698,41.600,344.0,0.25,1.76
2140,10/15/15 03:49:59  PM,0.00,19.532,46.600,339.7,0.00,1.51
2141,10/15/15 04:04:59  PM,0.00,19.222,54.000,331.3,0.00,0.25
2142,10/15/15 04:19:59  PM,0.00,18.985,60.000,294.8,0.00,0.50
2143,10/15/15 04:34:59  PM,0.00,18.438,62.800,275.2,0.00,0.00
2144,10/15/15 04:49:59  PM,0.00,17.225,69.200,275.2,0.00,0.00
2145,10/15/15 05:04:59  PM,0.00,17.225,72.700,275.2,0.00,0.00
2146,10/15/15 05:19:59  PM,0.00,16.582,73.200,240.1,0.00,1.01
2147,10/15/15 05:34:59  PM,0.00,15.772,76.100,169.9,0.00,0.00
2148,10/15/15 05:49:59  PM,0.00,15.247,76.600,148.8,0.00,1.51
2149,10/15/15 06:04:59  PM,0.00,14.457,78.200,151.6,0.00,0.50
2150,10/15/15 06:19:59  PM,0.00,14.409,78.700,172.7,0.00,1.01
2151,10/15/15 06:34:59  PM,0.00,14.170,80.400,172.7,0.00,2.27
2152,10/15/15 06:49:59  PM,0.00,14.002,79.700,147.4,0.00,1.76
2153,10/15/15 07:04:59  PM,0.00,13.377,80.900,190.9,0.25,3.02
2154,10/15/15 07:19:59  PM,0.00,13.137,80.200,143.2,0.00,1.26
2155,10/15/15 07:34:59  PM,0.00,13.016,79.800,164.3,0.00,2.27
2156,10/15/15 07:49:59  PM,0.00,12.582,79.500,146.0,0.00,1.51
2157,10/15/15 08:04:59  PM,0.00,12.147,81.100,183.9,0.00,1.26
2158,10/15/15 08:19:59  PM,0.00,11.832,82.800,162.9,0.00,1.51
2159,10/15/15 08:34:59  PM,0.00,12.437,77.700,144.6,0.25,3.27
2160,10/15/15 08:49:59  PM,0.00,11.807,80.100,189.5,0.00,2.01
2161,10/15/15 09:04:59  PM,0.00,12.098,79.300,154.4,0.00,2.52
2162,10/15/15 09:19:59  PM,0.00,12.485,75.900,172.7,0.00,1.51
2163,10/15/15 09:34:59  PM,0.00,11.346,80.900,154.4,0.00,1.51
2164,10/15/15 09:49:59  PM,0.00,11.637,79.000,151.6,0.00,1.76
2165,10/15/15 10:04:59  PM,0.00,11.832,77.600,148.8,0.00,2.01
2166,10/15/15 10:19:59  PM,0.00,10.712,84.300,160.0,0.00,0.50
2167,10/15/15 10:34:59  PM,0.00,10.932,82.600,169.9,0.00,0.50
2168,10/15/15 10:49:59  PM,0.00,11.419,80.200,169.9,0.00,0.25
2169,10/15/15 11:04:59  PM,0.00,11.273,80.900,174.1,0.00,1.51
2170,10/15/15 11:19:59  PM,0.00,11.516,78.600,175.5,0.00,0.76
2171,10/15/15 11:34:59  PM,0.00,11.321,79.200,154.4,0.00,1.26
2172,10/15/15 11:49:59  PM,0.00,10.785,81.600,49.1,0.00,1.01
2173,10/16/15 12:04:59  AM,0.00,9.657,87.200,279.4,0.00,0.25
2174,10/16/15 12:19:59  AM,0.00,10.100,85.300,189.5,0.00,0.76
2175,10/16/15 12:34:59  AM,0.00,10.663,83.100,168.5,0.00,1.01
2176,10/16/15 12:49:59  AM,0.00,10.369,83.400,168.5,0.00,1.01
2177,10/16/15 01:04:59  AM,0.00,10.907,81.600,174.1,0.00,1.26
2178,10/16/15 01:19:59  AM,0.00,10.369,81.500,134.8,0.00,1.51
2179,10/16/15 01:34:59  AM,0.00,9.608,85.400,164.3,0.00,1.01
2180,10/16/15 01:49:59  AM,0.00,10.051,83.900,155.8,0.00,1.26
2181,10/16/15 02:04:59  AM,0.00,10.614,80.200,154.4,0.00,1.01
2182,10/16/15 02:19:59  AM,0.00,9.287,85.300,151.6,0.00,0.50
2183,10/16/15 02:34:59  AM,0.00,9.386,85.300,146.0,0.00,0.76
2184,10/16/15 02:49:59  AM,0.00,8.494,88.800,183.9,0.00,1.01
2185,10/16/15 03:04:59  AM,0.00,9.829,83.000,183.9,0.00,1.51
2186,10/16/15 03:19:59  AM,0.00,8.817,86.300,155.8,0.00,1.26
2187,10/16/15 03:34:59  AM,0.00,9.139,84.600,161.5,0.00,1.26
2188,10/16/15 03:49:59  AM,0.00,9.608,82.900,144.6,0.00,1.26
2189,10/16/15 04:04:59  AM,0.00,8.742,85.400,109.5,0.00,1.01
2190,10/16/15 04:19:59  AM,0.00,8.020,89.200,175.5,0.00,0.50
2191,10/16/15 04:34:59  AM,0.00,7.870,89.900,146.0,0.00,0.76
2192,10/16/15 04:49:59  AM,0.00,8.394,88.100,143.2,0.00,1.26
2193,10/16/15 05:04:59  AM,0.00,8.866,86.000,172.7,0.00,1.26
2194,10/16/15 05:19:59  AM,0.00,8.990,84.500,214.8,0.00,1.01
2195,10/16/15 05:34:59  AM,0.00,7.995,89.000,174.1,0.00,2.27
2196,10/16/15 05:49:59  AM,0.00,9.188,83.300,158.6,0.00,1.26
2197,10/16/15 06:04:59  AM,0.00,8.494,86.000,155.8,0.00,0.50
2198,10/16/15 06:19:59  AM,0.00,8.866,83.200,155.8,0.00,1.51
2199,10/16/15 06:34:59  AM,0.00,9.015,83.100,155.8,0.00,1.01
2200,10/16/15 06:49:59  AM,0.00,8.494,84.400,154.4,0.00,1.01
2201,10/16/15 07:04:59  AM,0.00,8.369,86.300,181.1,0.00,1.01
2202,10/16/15 07:19:59  AM,0.00,8.319,86.500,120.7,0.00,1.76
2203,10/16/15 07:34:59  AM,0.00,7.920,88.200,148.8,0.00,1.26
2204,10/16/15 07:49:59  AM,0.00,7.619,89.600,200.8,0.00,1.26
2205,10/16/15 08:04:59  AM,0.00,7.318,90.500,189.5,0.00,0.25
2206,10/16/15 08:19:59  AM,0.00,8.095,87.500,148.8,0.00,1.51
2207,10/16/15 08:34:59  AM,0.00,8.444,86.400,154.4,0.00,0.76
2208,10/16/15 08:49:59  AM,0.00,8.120,87.800,123.5,0.00,0.76
2209,10/16/15 09:04:59  AM,0.00,10.124,82.800,157.2,0.00,0.50
2210,10/16/15 09:19:59  AM,0.00,10.565,81.700,181.1,0.00,0.76
2211,10/16/15 09:34:59  AM,0.00,11.807,80.500,228.8,0.00,0.50
2212,10/16/15 09:49:59  AM,0.00,13.112,76.100,206.4,0.00,0.76
2213,10/16/15 10:04:59  AM,0.00,13.401,74.200,217.6,0.00,1.01
2214,10/16/15 10:19:59  AM,0.00,15.079,69.600,199.4,0.00,0.00
2215,10/16/15 10:34:59  AM,0.00,14.816,68.700,293.4,0.25,1.51
2216,10/16/15 10:49:59  AM,0.00,15.342,67.400,318.7,0.00,0.76
2217,10/16/15 11:04:59  AM,0.00,16.010,66.600,301.8,0.25,1.76
2218,10/16/15 11:19:59  AM,0.00,16.749,63.300,344.0,0.00,1.26
2219,10/16/15 11:34:59  AM,0.00,16.820,62.000,304.7,0.25,1.26
2220,10/16/15 11:49:59  AM,0.00,17.249,60.200,303.2,0.25,2.27
2221,10/16/15 12:04:59  PM,0.00,17.677,60.200,351.0,0.25,1.51
2222,10/16/15 12:19:59  PM,0.00,18.509,59.700,1.4,0.25,1.51
2223,10/16/15 12:34:59  PM,0.00,18.842,56.700,344.0,0.00,1.76
2224,10/16/15 12:49:59  PM,0.00,19.341,53.500,348.2,0.00,1.51
2225,10/16/15 01:04:59  PM,0.00,19.817,52.800,324.3,0.50,1.76
2226,10/16/15 01:19:59  PM,0.00,20.126,50.900,331.3,0.76,2.01
2227,10/16/15 01:34:59  PM,0.00,20.746,50.900,327.1,0.76,2.01
2228,10/16/15 01:49:59  PM,0.00,21.509,47.600,342.6,0.25,1.51
2229,10/16/15 02:04:59  PM,0.00,21.533,46.900,352.4,0.50,2.01
2230,10/16/15 02:19:59  PM,0.00,21.676,46.500,338.3,0.50,2.27
2231,10/16/15 02:34:59  PM,0.00,22.178,45.200,332.7,0.50,2.01
2232,10/16/15 02:49:59  PM,0.00,22.250,44.800,346.8,0.25,1.76
2233,10/16/15 03:04:59  PM,0.00,22.178,44.800,324.3,0.25,1.76
2234,10/16/15 03:19:59  PM,0.00,22.753,43.100,329.9,0.25,1.76
2235,10/16/15 03:34:59  PM,0.00,22.776,43.300,313.1,0.25,1.26
2236,10/16/15 03:49:59  PM,0.00,23.208,43.600,320.1,0.00,1.01
2237,10/16/15 04:04:59  PM,0.00,22.800,43.800,342.6,0.00,1.01
2238,10/16/15 04:19:59  PM,0.00,22.513,43.000,342.6,0.25,1.51
2239,10/16/15 04:34:59  PM,0.00,21.485,58.100,322.9,0.00,1.01
2240,10/16/15 04:49:59  PM,0.00,20.007,63.400,321.5,0.00,0.00
2241,10/16/15 05:04:59  PM,0.00,19.127,68.000,249.9,0.00,0.50
2242,10/16/15 05:19:59  PM,0.00,18.033,73.000,240.1,0.00,0.00
2243,10/16/15 05:34:59  PM,0.00,16.796,74.200,238.7,0.00,0.25
2244,10/16/15 05:49:59  PM,0.00,15.700,78.900,235.9,0.00,0.50
